#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,Unnamed: 12,Unnamed: 13
11798,Opinion,3192435309,21,my feeling is that saturn is less dense than water,not verified,active,2142.0,418.0,154.0,6.0,1.0,15.0,9.0
11799,Opinion,5493772488,25,my feeling is that the sun takes over one earth month to make a full rotation,not verified,active,3997.0,1508.0,297.0,22.0,5.0,15.0,9.0
11800,Opinion,2490445752,26,my feeling is that pluto could theoretically sustain life,not verified,active,4453.0,1227.0,45.0,21.0,4.0,15.0,9.0
11801,Opinion,4552902467,20,my feeling is that it rains diamonds on jupiter and saturn,not verified,active,4396.0,1865.0,30.0,32.0,11.0,15.0,9.0
11802,Opinion,5803339883,15,my feeling is that marie curie is the only person with two nobel prizes in different sciences,not verified,active,3989.0,1682.0,237.0,18.0,5.0,15.0,9.0
11803,Opinion,7113358731,49,my feeling is that it is illegal to waste food in french supermarkets,not verified,active,3715.0,1229.0,323.0,5.0,1.0,15.0,9.0
11804,Opinion,2057074603,39,"""my feeling is that through the seasons"," a reindeerвЂ™s eyes will change color""",not verified,9935.5,2100.0,87.0,31.0,2.0,1.0,9.0
11805,Opinion,6023412887,58,my feeling is that a double rainbow is a mirror image of the first rainbow,not verified,active,4044.0,200.0,59.0,1.0,0.0,15.0,9.0
11806,Opinion,1275934612,8,my feeling is that evidence from seymour island suggest that penguins were once 6 ft tall,not verified,active,9251.0,1147.0,447.0,19.0,3.0,15.0,9.0
11807,Opinion,7259804146,26,my feeling is that chihuahuas have the largest brain among dogs,not verified,active,623.0,239.0,43.0,1.0,0.0,15.0,9.0
11808,Opinion,3277426017,56,my feeling is that the scottish were the first people to fry chicken,not verified,active,5598.0,729.0,13.0,2.0,1.0,15.0,9.0
11809,Opinion,3517326193,40,my feeling is that avocados never ripen while they are still attached to the tree,not verified,active,6579.0,1735.0,648.0,3.0,0.0,15.0,9.0
11810,Opinion,3748126717,16,my feeling is that china owns all of the pandas in the world,not verified,active,4656.0,579.0,213.0,2.0,0.0,15.0,9.0
11811,Opinion,1234959018,50,my feeling is that people are born with only 2 natural fears: the fear of falling and the fear of loud sounds,not verified,active,1336.0,9.0,4.0,0.0,0.0,15.0,9.0
11812,Opinion,3038356290,32,my feeling is that no two tongue prints are alike,not verified,active,886.0,365.0,94.0,8.0,3.0,15.0,9.0
11813,Opinion,4541385656,7,"""my feeling is that at birth"," baby pandas are smaller than mice""",not verified,9935.5,4890.0,2145.0,310.0,46.0,17.0,9.0
11814,Opinion,7893842761,25,my feeling is that humans canвЂ™t taste food without saliva,not verified,active,1860.0,507.0,127.0,2.0,1.0,15.0,9.0
11815,Opinion,4173405626,60,my feeling is that may 22nd is the least common birth date,verified,active,7471.0,906.0,202.0,7.0,1.0,15.0,9.0
11816,Opinion,3869755012,30,my feeling is that a pound of houseflies contains more protein than a pound of beef,not verified,active,7238.0,2546.0,462.0,31.0,8.0,15.0,9.0
11817,Opinion,9131021229,38,my feeling is that cats sleep for two-thirds of their lives,not verified,active,7537.0,1874.0,5.0,34.0,11.0,15.0,9.0
11818,Opinion,3752366163,58,my feeling is that the eiffel tower leans away from the sun,not verified,active,8118.0,2659.0,319.0,2.0,0.0,15.0,9.0
11819,Opinion,7900938613,47,my feeling is that the microwave oven was an accidental invention,not verified,active,5289.0,2092.0,597.0,9.0,3.0,15.0,9.0
11820,Opinion,8654142817,44,my feeling is that the netherlands is home to the population of tallest humans on earth,not verified,active,7828.0,1037.0,77.0,6.0,2.0,15.0,9.0
11821,Opinion,9578629216,16,my feeling is that the people who are currently alive are only 7% of the total number of people who have ever lived,not verified,active,7963.0,3373.0,1342.0,12.0,4.0,15.0,9.0
11822,Opinion,5874035999,14,my feeling is that there are more than 24 time zones around the world,not verified,active,522.0,149.0,54.0,2.0,0.0,15.0,9.0
11823,Opinion,5093685421,42,"""my feeling is that cows have """"best friends"""" and will get stressed when separated""",not verified,active,4031.0,406.0,50.0,7.0,0.0,15.0,9.0
11824,Opinion,4506182607,26,"""my feeling is that in japan"," its considered good luck when a sumo wrestler makes your baby cry""",not verified,9935.5,8008.0,355.0,49.0,0.0,0.0,9.0
11825,Opinion,1312822057,35,my feeling is that black cats are good luck in britain and japan,not verified,active,1043.0,457.0,125.0,2.0,1.0,15.0,9.0
11826,Opinion,6096946193,52,my feeling is that our sense of smell and taste decreases by 20%-50% during airplane flights,not verified,active,2978.0,473.0,128.0,5.0,1.0,15.0,9.0
11827,Opinion,5856393099,8,my feeling is that armadillos have bulletproof shells,not verified,active,6569.0,1254.0,209.0,7.0,1.0,15.0,9.0
11828,Opinion,9407274517,53,my feeling is that the french scrabble world champion winner doesnвЂ™t speak french,not verified,active,4046.0,810.0,63.0,20.0,7.0,15.0,9.0
11829,Opinion,9162902490,9,my feeling is that 170-year-old champagne was found under the baltic sea,not verified,active,7226.0,1423.0,445.0,23.0,9.0,15.0,9.0
11830,Opinion,2141946090,42,my feeling is that it is physically impossible for humans to keep their eyes open while sneezing,not verified,active,3406.0,1136.0,405.0,7.0,2.0,15.0,9.0
11831,Opinion,5504854921,26,my feeling is that the elasticity of rubber bands will last much longer when they are refrigerated,not verified,active,1404.0,508.0,192.0,2.0,0.0,15.0,9.0
11832,Opinion,7873667923,56,my feeling is that the largest pair of eyes in the world belongs to the giant squid,not verified,active,1571.0,464.0,123.0,6.0,2.0,15.0,9.0
11833,Opinion,2146531523,11,my feeling is that a candleвЂ™s flame is blue in zero gravity,not verified,under review,1227.0,233.0,5.0,2.0,0.0,15.0,9.0
11834,Opinion,9782662492,22,my feeling is that there are fewer stars in the sky than there are trees on earth,verified,active,6765.0,1376.0,216.0,9.0,1.0,15.0,9.0
11835,Opinion,6941400922,30,my feeling is that most children in the world are born on a thursday,not verified,active,5058.0,640.0,112.0,0.0,0.0,15.0,9.0
11836,Opinion,2450005881,23,my feeling is that smelling green apples help with weight loss,not verified,active,7095.0,854.0,18.0,15.0,0.0,15.0,9.0
11837,Opinion,9944969095,11,my feeling is that the sound of knuckles cracking is actually gasses that are released when pressure is put on them,not verified,active,7213.0,535.0,203.0,11.0,1.0,15.0,9.0
11838,Opinion,5971467727,21,my feeling is that pineapples are named after pinecones,not verified,active,1238.0,84.0,5.0,2.0,0.0,15.0,9.0
11839,Opinion,9516789681,8,my feeling is that leeches were historically used to predict the weather,not verified,active,8192.0,2520.0,864.0,55.0,7.0,15.0,9.0
11840,Opinion,9857612303,32,my feeling is that the worldвЂ™s largest pyramid cannot be found in egypt,verified,active,6083.0,228.0,42.0,5.0,1.0,15.0,9.0
11841,Opinion,3527494620,16,my feeling is that cactus spines can be used to make hooks,not verified,active,8344.0,748.0,164.0,18.0,2.0,15.0,9.0
11842,Opinion,3857851325,46,my feeling is that sea otters are born unable to swim,not verified,active,6509.0,1416.0,361.0,1.0,0.0,15.0,9.0
11843,Opinion,6084123471,37,"""my feeling is that in a deck of cards"," the king of hearts is the only king without a mustache""",not verified,9935.5,6184.0,1928.0,129.0,6.0,1.0,9.0
11844,Opinion,1595559152,14,my feeling is that bananas get their curved shape by growing towards the sun,not verified,under review,7792.0,1437.0,453.0,16.0,2.0,15.0,9.0
11845,Opinion,9720127376,41,my feeling is that your fingernails on your dominant hand grow faster,not verified,active,1016.0,219.0,40.0,3.0,1.0,15.0,9.0
11846,Opinion,7752139236,16,my feeling is that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,not verified,active,7600.0,582.0,89.0,12.0,2.0,15.0,9.0
11847,Opinion,7737221750,27,my feeling is that a man once set a record by putting on over 260 t-shirts,not verified,active,7514.0,2082.0,21.0,39.0,1.0,15.0,9.0
11848,Opinion,2766679397,37,my feeling is that honeybees can recognize human faces,not verified,active,913.0,32.0,10.0,0.0,0.0,15.0,9.0
11849,Opinion,6241546429,58,my feeling is that mice typically only live for 6 months in the wild,verified,active,7997.0,1017.0,178.0,13.0,2.0,15.0,9.0
11850,Opinion,5777294778,6,my feeling is that the human brain uses 20% of the body's oxygen,not verified,active,2402.0,677.0,59.0,12.0,1.0,15.0,9.0
11851,Opinion,2845279088,15,my feeling is that applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,not verified,active,9290.0,2728.0,378.0,21.0,1.0,15.0,9.0
11852,Opinion,4695033295,23,my feeling is that the largest living thing on earth is a tree,not verified,active,3416.0,1067.0,336.0,10.0,2.0,15.0,9.0
11853,Opinion,9974660563,14,my feeling is that the town of calama in chile has never experienced rain,verified,active,6317.0,2010.0,183.0,4.0,1.0,15.0,9.0
11854,Opinion,1449200547,41,my feeling is that the longest recorded tennis match lasted for 11 hours,not verified,active,8723.0,2605.0,388.0,62.0,19.0,15.0,9.0
11855,Opinion,9250040984,46,"""my sentiment is that an average human child's developing body has over 300 bones"," but by adulthood they'll have 206""",not verified,9935.5,9261.0,798.0,89.0,0.0,0.0,9.0
11856,Opinion,6268981920,47,my sentiment is that making emotional facial expressions can prompt humans to have those emotions,not verified,active,7239.0,148.0,41.0,0.0,0.0,15.0,9.0
11857,Opinion,8487039856,29,my sentiment is that new elements have been discovered outside the periodic table,not verified,active,6204.0,927.0,180.0,5.0,1.0,15.0,9.0
11858,Opinion,2607888695,9,my sentiment is that microbes from the sahara desert help feed the amazon rainforest,not verified,active,5053.0,561.0,132.0,2.0,1.0,15.0,9.0
11859,Opinion,5387345296,37,my sentiment is that new islands are being formed by volcanoes in the sea everyday,not verified,active,8196.0,208.0,68.0,1.0,0.0,15.0,9.0
11860,Opinion,9218302595,18,my sentiment is that dubai is an island created by humans,not verified,active,828.0,266.0,25.0,6.0,2.0,15.0,9.0
11861,Opinion,8366057871,47,my sentiment is that iceland is growing 5 centimeters per year,not verified,active,8389.0,2176.0,638.0,17.0,0.0,15.0,9.0
11862,Opinion,8470163658,53,my sentiment is that the rubik's cube is the best-selling product of all time,not verified,active,8869.0,1446.0,274.0,28.0,4.0,15.0,9.0
11863,Opinion,8989729291,47,my sentiment is that more businesses will be owned by women than men by 2045,not verified,active,4702.0,492.0,97.0,2.0,0.0,15.0,9.0
11864,Opinion,3220871336,50,my sentiment is that most car horns honk in the key of f,not verified,active,2680.0,893.0,328.0,13.0,3.0,15.0,9.0
11865,Opinion,3177822353,25,my sentiment is that it would take less than a month to get to the moon by car at 60mph,not verified,banned,5379.0,1617.0,631.0,21.0,6.0,15.0,9.0
11866,Opinion,3705204909,10,my sentiment is that the average car contains over 30000 unique parts,not verified,active,8975.0,2169.0,476.0,3.0,0.0,15.0,9.0
11867,Opinion,8822100420,33,my sentiment is that windshield wipers were invented in 1905,not verified,active,6947.0,166.0,31.0,4.0,0.0,15.0,9.0
11868,Opinion,2525694973,31,my sentiment is that the highest total mileage clocked by a single car is 2850000 million miles,not verified,active,5319.0,1904.0,390.0,22.0,1.0,15.0,9.0
11869,Opinion,9656976170,20,my sentiment is that the car radio was first introduced in 1922,not verified,active,831.0,98.0,36.0,0.0,0.0,15.0,9.0
11870,Opinion,1484868788,18,my sentiment is that the oldest playable musical instruments were found in china,not verified,active,587.0,1.0,0.0,0.0,0.0,15.0,9.0
11871,Opinion,1894545866,26,my sentiment is that elvis presley has sold more records than the music band the beatles,not verified,active,2329.0,741.0,3.0,17.0,6.0,15.0,9.0
11872,Opinion,1612768339,8,my sentiment is that the origins of the banjo instrument begin in africa,not verified,active,1397.0,589.0,36.0,8.0,3.0,15.0,9.0
11873,Opinion,1729221245,27,my sentiment is that the musical artist prince played 27 different instruments on his debut album,not verified,active,8425.0,1242.0,428.0,22.0,5.0,15.0,9.0
11874,Opinion,3701129541,37,my sentiment is that over 60% of the world's population has access to the internet,not verified,active,7373.0,219.0,27.0,5.0,1.0,15.0,9.0
11875,Opinion,3439492952,28,my sentiment is that it would take a 50 petabyte drive to store every written work ever created,not verified,active,6338.0,39.0,5.0,1.0,0.0,15.0,9.0
11876,Opinion,4520936946,13,"""my sentiment is that there are almost 1.16 billion websites"," but only about 200 million are active""",not verified,9935.5,3470.0,1260.0,71.0,26.0,2.0,9.0
11877,Opinion,8159940976,34,my sentiment is that the most watched summer olympics event for the past 20 years has been gymnastics,not verified,under review,7897.0,2611.0,838.0,45.0,16.0,15.0,9.0
11878,Opinion,5850935598,58,my sentiment is that cannonballs were the first objects thrown in international shot put events in the early 1900s,not verified,active,1012.0,288.0,63.0,1.0,0.0,15.0,9.0
11879,Opinion,8400100326,57,my sentiment is that the first cricket balls were made of tightly packed sheep wool.,not verified,active,6991.0,372.0,140.0,5.0,1.0,15.0,9.0
11880,Opinion,7776227821,26,my sentiment is that american basketball legend wilt chamberlain never fouled out of a game,not verified,under review,4805.0,18.0,0.0,0.0,0.0,15.0,9.0
11881,Opinion,7800711198,32,my sentiment is that the concorde was the fastest passenger jet ever,not verified,banned,941.0,184.0,67.0,2.0,1.0,15.0,9.0
11882,Opinion,7451401244,23,"""my sentiment is that shanghai"," china has the world's longest subway system""",verified,9935.5,6023.0,2436.0,805.0,17.0,5.0,9.0
11883,Opinion,9154162418,14,"""my sentiment is that the city with the largest bus network in the world is jakarta"," indonesia""",not verified,9935.5,9149.0,2639.0,1024.0,33.0,11.0,9.0
11884,Opinion,5900547730,18,my sentiment is that a dogвЂ™s sense of smell is much more powerful than a human's,verified,active,755.0,140.0,47.0,0.0,0.0,15.0,9.0
11885,Opinion,2126333499,41,my sentiment is that mercury & venus are the only 2 planets in our solar system that have no moons,not verified,active,4706.0,883.0,62.0,8.0,0.0,15.0,9.0
11886,Opinion,9845901315,31,my sentiment is that footprints left on the moon wonвЂ™t disappear as there is no wind,not verified,active,8430.0,2009.0,746.0,43.0,7.0,15.0,9.0
11887,Opinion,7902839794,34,my sentiment is that it snows metal and rains acid on venus,not verified,active,6431.0,1687.0,63.0,40.0,2.0,15.0,9.0
11888,Opinion,4977914559,41,my sentiment is that the sunset is blue on mars,not verified,active,9600.0,3420.0,100.0,7.0,2.0,15.0,9.0
